color_id,color_name,x_m,y_m
2,Blue,4.944815063476563,33.0556494140625
2,Blue,7.5610400390625,35.93020751953125
2,Blue,10.335894775390624,39.0021533203125
2,Blue,12.71666015625,42.857021484375
2,Blue,13.570469970703124,47.3226611328125
2,Blue,13.309656982421876,51.62498046875
2,Blue,12.59989990234375,55.64859375
2,Blue,11.95523681640625,59.48166015625
2,Blue,10.465947265625,63.845859375
2,Blue,8.802591552734375,67.180107421875
2,Blue,8.273732299804687,70.5059765625
2,Blue,8.737869873046876,74.0339013671875
2,Blue,9.784322509765625,77.8654931640625
2,Blue,11.0548974609375,81.2678515625
2,Blue,12.936622314453125,82.74822265625
2,Blue,16.58158203125,83.11005859375
2,Blue,20.503515625,83.2878515625
2,Blue,24.37751708984375,83.1819921875
2,Blue,28.3106982421875,82.8477734375
2,Blue,32.2538525390625,82.38306640625
2,Blue,36.20046875,81.8360302734375
2,Blue,40.14815185546875,81.237568359375
2,Blue,44.088701171875,80.6159326171875
2,Blue,48.1173779296875,79.9954541015625
3,Orange,52.1919091796875,79.05521484375
3,Orange,52.1919091796875,83.39693359375
3,Orange,53.4919091796875,83.39693359375
3,Orange,53.4919091796875,79.05521484375
